,lon,lat,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,CITY,PHONE,SEAT_CAP,RISK,main_type,capacity,price,RECORD_ID,FACILITY_NAME,CHAIN_NAME,CHAIN_ESTABLISHMENT,SITE_ADDRESS
3766,-122.3137243,47.65822172,8029,358033,0,350,Sizzle & Crunch,Sizzle & Crunch,1313 NE 42ND ST,98105,Seattle,(425) 232-8275,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3767,-122.385851,47.66801916,8033,358037,0,350,Skal Beer Hall,Skal Beer Hall,5429 BALLARD AVE NW,98107,Seattle,(206) 829-9615,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3768,-122.3376728,47.60490592,8034,358038,0,350,Skalka Georgian Bakery & Dumpling House,Skalka Georgian Bakery & Dumpling House,77 SPRING ST,98104,Seattle,(206) 697-9569,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3769,-122.3139884,47.61320099,8037,358041,0,350,Skillet Diner,Skillet Diner,1400 14TH AVE,98122,Seattle,(206) 877-2248,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3770,-122.3388242,47.61510936,8038,358042,0,350,Skillet Restaurant,Skillet Restaurant,2050 6TH AVE,98121,Seattle,(206) 512-2000,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3771,-122.3533545,47.62111964,8039,358043,0,350,Skillet Seattle Center; Llc,Skillet Seattle Center; Llc,305 HARRISON ST #220,98109,Seattle,(206) 877-2248,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3772,-122.3492598,47.6204928,8043,358047,0,350,Sky Cafe - O'Deck @ The Space Needle,Space Needle,219 4TH AVE N,98109,Seattle,(206) 443-9700,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3773,-122.2818776,47.45645094,8044,358048,0,350,Sky Espresso,Sky Espresso,4020 S 164TH ST,98188,Seattle,(206) 915-8482,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
3774,-122.3306129,47.60452875,8047,358051,0,350,Sky View Observatory,Sky View Observatory,701 5TH AVE STE 7340,98104,Seattle,(206) 539-2318,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3775,-122.3625254,47.57000205,8050,358054,0,350,Skylark Cafe & Club,Skylark Cafe & Club ; Llc,3803 DELRIDGE WAY SW,98106,Seattle,(206) 935-2111,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3776,-122.2484959,47.49731244,8054,358058,0,350,Skyway Gasoline,Skyway Gasoline,11655 RENTON AVE S,98178,Seattle,(206) 841-6123,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
3777,-122.248457,47.496148,8055,358059,0,350,Skyway Grocery Outlet,Skyway Grocery Outlet,11656 68TH AVE S,98178,Seattle,(425) 728-1870,Grocery Store-no seating,II,grocery,38.68339436083043,18.75, , , , ," 
"
3778,-122.2405877,47.49093142,8056,358060,0,350,Skyway Vfw Post #9430 Res,Skyway Vfw Post #9430 Res,7421 S 126TH ST,98178,Seattle,(206) 772-9982,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3779,-122.3134049,47.66015395,8057,358061,0,350,Sl Dumpling House Llc,Sl Dumpling House Llc,4311 UNIVERSITY WAY NE,98105,Seattle,(206) 632-2865,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3780,-122.3348645,47.56800459,8059,358063,0,350,Sleight Of Hand Cellars,Sleight Of Hand Cellars,3861 B 1ST AVE S,98134,Seattle,(509) 386-6566,Seating 13-50,I,restaurant,27.0,34.25, , , , ," 
"
3781,-122.394461,47.66881263,8062,358066,0,350,Sloop Tavern,Sloop Tavern; The,2830 NW MARKET ST,98107,Seattle,(206) 999-8859,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3782,-122.2778455,47.5509748,8063,358067,0,350,Slow Boat Tavern,Slow Boat Tavern,5701 RAINIER AVE S UNIT D,98118,Seattle,(206) 235-6023,Seating 13-50,I,restaurant,27.0,34.25, , , , ," 
"
3783,-122.3166477,47.54881952,8066,358070,0,350,Smarty Pants,Smarty Pants,6017 AIRPORT WAY S,98108,Seattle,(206) 624-8643,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3784,-122.325629,47.67556145,8069,358073,0,350,Smilethai Thai Cusine,Smilethai Thai Cusine,6411 LATONA AVE NE,98115,Seattle,(206) 985-1182,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3785,-122.331755,47.60188632,8070,358074,0,350,Smith Tower - Flr 34 & 35 Satellite Kitchen & Bar Svc Area,Smith Tower Observatory,506 2ND AVE,98104,Seattle,(206) 239-1818,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3786,-122.331755,47.60188632,8071,358075,0,350,Smith Tower Observatory,Smith Tower Observatory,506 2ND AVE,98104,Seattle,(206) 239-1818,Seating 51-150,II,restaurant,101.0,34.25, , , , ," 
"
3787,-122.338717,47.56120838,8074,358078,0,350,Smokestack Lightning Bbq (Kc675),Smokestack Lightning Bbq (Kc675),4634 E MARGINAL WAY S,98134,Seattle,(206) 960-0460,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
3788,-122.3335849,47.48835287,8075,358079,0,350,Smokey'S Inc,Smokey'S Inc,12806 1ST AVE S,98168,Seattle,(206) 242-2550,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3789,-122.3179309,47.69362487,8084,358088,0,350,Snappy Dragon Inc,Snappy Dragon Inc,8917 ROOSEVELT WAY NE,98115,Seattle,(206) 528-5575,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3790,-122.3866953,47.66851258,8099,358103,0,350,Snout & Company @ Route 206-818-6939,Snout And Company,4260 23rd AVE W,98199,Seattle,(206) 850-0941,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
3791,-122.2961942,47.62365497,8101,358105,0,350,Snowy River Cocktail Co,Snowy River Cocktail Co,2800 E MADISON ST,98112,Seattle,(425) 999-7277,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3792,-122.3127715,47.66822242,8102,358106,0,350,Snowy Village,Snowy Village,5260 UNIVERSITY WAY NE,98105,Seattle,(360) 440-0616,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3793,-122.30201,47.43876,8105,358109,0,350,So. Satellite- British Airways Terrace Lounge,British Airways Terrace Lounge,SEA-TAC AIRPORT S Sat,98158,Seattle,(206) 431-7598,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3794,-122.3315931,47.59543814,8106,358110,0,350,Socc-Century Link/Field Plaza-Sausage Grill (Kc343),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
3795,-122.3043997,47.67590884,8108,358112,0,350,Sod House Bakery; Llc,Sod House Bakery; Llc,2114 NE 65TH ST,98115,Seattle,(425) 220-1233,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3796,-122.3645816,47.64898436,8109,358113,0,350,Sodexo@Seattlepacific U/ Subway,Sodexo@Seattlepacific U,3307 3RD AVE W,98119,Seattle,(206) 281-2597,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3797,-122.2638925,47.68084029,8110,358114,0,350,Sodhi Holdings Inc Dba 7-Eleven Store #14396E,7-Eleven Store #14396E,7215 SANDPOINT WAY NE,98115,Seattle,(206) 937-9539,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3798,-122.3291483,47.54408499,8111,358115,0,350,Sodo Chicken,Sodo Chicken,6538 4TH AVE S,98108,Seattle,(206) 767-4583,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3799,-122.3336275,47.59481732,8112,358116,0,350,Sodo Grill @ 901 Occidental Ave S Seattle 98134,Sodo Grill,901 OCCIDENTAL AVE S,98104,Seattle,(206) 446-9778,Mobile Food Unit,I,quick service,15.611973826245231,20.0, , , , ," 
"
3800,-122.3233534,47.572718,8113,358117,0,350,Sodo Pizza,Sodo Pizza,3431 AIRPORT WAY S,98134,Seattle,(206) 467-4466,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3801,-122.3339575,47.58112874,8114,358118,0,350,Sodo Poke & More,Sodo Poke & More,2420 1ST AVE S,98134,Seattle,(206) 512-0959,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3802,-122.3067443,47.6019314,8115,358119,0,350,Soho Coffee Company Llc,Soho Coffee Company Llc,1918 E YESLER WAY STE A,98122,Seattle,(206) 325-6709,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
3803,-122.3256303,47.62458355,8118,358122,0,350,Sol Liquor Lounge,Sol Liquor Lounge,607 SUMMIT AVE E,98102,Seattle,(805) 705-9667,Seating 13-50,I,restaurant,27.0,34.25, , , , ," 
"
3804,-122.3527445,47.62560688,8121,358125,0,350,Solo Bar & Gallery,Solo Bar & Gallery,200 ROY ST 104,98109,Seattle,(206) 217-4630,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3805,-122.3342661,47.44460859,8122,358126,0,350,Solstice Senior Living At Normandy Park,Solstice Senior Living At Normandy Park,17633 1ST AVE S,98148,Seattle,(503) 586-7367,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3806,-122.3497647,47.61550282,8124,358128,0,350,Some Random Bar,Some Random Bar,2604 1ST AVE,98121,Seattle,(206) 726-7967,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3807,-122.3255211,47.6394793,8126,358130,0,350,Son Of A Butcher,Son Of A Butcher,2236 EASTLAKE AVE E,98102,Seattle,(206) 769-9001,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3808,-122.3188106,47.59900732,8130,358134,0,350,Song Phang Khong,Song Phang Kong,1017-B S JACKSON ST,98104,Seattle,(206) 323-1782,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3809,-122.342073,47.61055555,8133,358137,0,350,Sonya'S Bar & Grill,Sonya'S Bar & Grill,1919 1ST AVE,98101,Seattle,(206) 441-3354,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3810,-122.2902547,47.68316635,8136,358140,0,350,Sophie'S Tacos,Sophie'S Tacos,7500 35TH AVE NE,98115,Seattle,(206) 369-5668,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3811,-122.3862169,47.58153996,8138,358142,0,350,Soprano'S Antico,Soprano'S Antico,2348 CALIFORNIA AVE SW,98116,Seattle,(206) 375-8392,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3812,-122.3879476,47.68588051,8139,358143,0,350,Soprano'S Pizza & Pasta,Soprano'S Pizza & Pasta,7729 24TH AVE NW,98117,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3813,-122.3988238,47.6397814,8140,358144,0,350,Sopranos Pizza,Sopranos Pizza,3208 W MCGRAW ST,98199,Seattle,(206) 283-5910,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3814,-122.3119163,47.71560711,8141,358145,0,350,Sopranos Pizza - Lake City,Sopranos Pizza - Lake City,11754 15TH AVE NE,98125,Seattle,(206) 306-9000,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3815,-122.2899807,47.73852917,8144,358148,0,350,Soso Good (Kc369)@ 480 290 8493,Soso Good (Kc369),2132 1ST AVE,98121,Seattle,(480) 290-8493,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
3816,-122.3427429,47.61018218,8145,358149,0,350,Souk; The,Souk; The,1916 PIKE PL,98101,Seattle,(206) 441-1666,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
3817,-122.3557432,47.62384497,8146,358150,0,350,Soul,Soul,521 1ST AVE N,98109,Seattle,(206) 319-6967,Caterer,I,others,10.781842783248672,15.0, , , , ," 
"
3818,-122.3087446,47.60180553,8149,358153,0,350,Soulful Dishes,Soulful Dishes,1800 E YESLER WAY,98122,Seattle,(206) 696-8374,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3819,-122.3832023,47.55976635,8150,358154,0,350,Sound & Fog,Sound & Fog,4735 SW 40TH AVE SW,98116,Seattle,(206) 484-8959,Seating 13-50,I,restaurant,27.0,34.25, , , , ," 
"
3820,-122.3111134,47.61673841,8151,358155,0,350,Sound Mental Health,Sound Mental Health,1600 E OLIVE ST,98122,Seattle,(206) 324-2400,Non-Profit Institution,III,grocery,38.68339436083043,18.75, , , , ," 
"
3821,-122.3342426,47.6050372,8152,358156,0,350,Sound Soups,Sound Soups,999 3RD AVE,98104,Seattle,(206) 284-1355,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3822,-122.3410455,47.60871084,8153,358157,0,350,Sound View Cafe,Sound View Cafe,1501 PIKE PL,98101,Seattle,(206) 623-5700,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3823,-122.3176562,47.67509967,8154,358158,0,350,Souper Bol,Souper Bol,918 NE 64TH ST,98115,Seattle,(206) 522-0037,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3824,-122.30228,47.44362,8155,358159,0,350,Sourced Market,Sourced Market,17801 INTERNATIONAL BLVD Main,98158,Seattle,(206) 450-4601,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3826,-122.3154577,47.52410459,8158,358162,0,350,South Park Chevron,South Park Chevron,8819 14TH AVE S,98108,Seattle,(206) 763-4145,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3827,-122.3243055,47.52832498,8159,358163,0,350,South Park Community Center,South Park Community Center,8319 8TH AVE S,98108,Seattle,(206) 684-7451,Non-Profit Institution,III,grocery,38.68339436083043,18.75, , , , ," 
"
3828,-122.315345,47.52355902,8160,358164,0,350,South Park Food Center,South Park Food Center,8909 14TH AVE S,98108,Seattle,(206) 743-1261,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
3830,-122.3151064,47.52605981,8163,358167,0,350,South Town Pie,South Town Pie,8611 14th AVE S,98108,Seattle,(206) 914-2865,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3831,-122.288373,47.56396218,8167,358171,0,350,Southern Exposure Catering,Southern Exposure Catering,4407 RAINIER AVE S,98118,Seattle,(206) 723-0171,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3832,-122.2534091,47.46884483,8168,358172,0,350,Southern Grill,Southern Grill,14925 INTERURBAN AVE S,98168,Seattle,(206) 898-3055,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3834,-122.18125,47.49852,8171,358175,0,350,Southern Taiwan,Southern Taiwan,1104 19TH AVE E,98112,Seattle,(425) 244-6422,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
3835,-122.3155299,47.51795431,8173,358177,0,350,Southgate Investment,Southgate Investment,9525 14TH AVE S,98108,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3836,-122.3560101,47.51612439,8175,358179,0,350,Southgate Roller Rink,Southgate Roller Rink -Snack Bar,9646 17TH AVE SW,98106,Seattle,,Seating 51-150,I,restaurant,101.0,34.25, , , , ," 
"
3837,-122.3163478,47.61122382,8176,358180,0,350,Southpaw,Southpaw,926 12TH AVE,98122,Seattle,(206) 323-5278,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3838,-122.3199639,47.60603252,8177,358181,0,350,Southsea Grocery & Spices,Southsea Grocery & Spices,917 E JEFFERSON ST,98122,Seattle,,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
3839,-122.3315931,47.59543814,8178,358182,0,350,Southwest - Suite Level Pantry,Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3840,-122.3446364,47.51534094,8179,358183,0,350,Southwest Boys & Girls Club,Southwest Boys & Girls Club,9800 8TH AVE SW 105,98106,Seattle,,Non-Profit Institution,III,grocery,38.68339436083043,18.75, , , , ," 
"
3841,-122.2613037,47.52012389,8181,358185,0,350,Souvanny'S At 57Th Ave,Souvanny'S At 57Th Ave,9501 RAINIER AVE S,98118,Seattle,(206) 723-8643,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3842,-122.3492598,47.6204928,8182,358186,0,350,Space Needle  Restaurant,Space Needle,219 4TH AVE N,98109,Seattle,(206) 443-9700,Seating > 250,III,restaurant,250.0,34.25, , , , ," 
"
3843,-122.3492996,47.62049457,8183,358187,0,350,Space Needle Wine Kiosk #1,Space Needle Wine Kiosk,400 BROAD ST,98109,Seattle,(206) 905-2263,Limited Food Services,,quick service,15.611973826245231,20.0, , , , ," 
"
3844,-122.3492996,47.62049457,8184,358188,0,350,Space Needle Wine Kiosk #2,Space Needle Wine Kiosk,400 BROAD ST,98109,Seattle,(206) 905-2263,Limited Food Services,,quick service,15.611973826245231,20.0, , , , ," 
"
3845,-122.3443827,47.70439075,8188,358192,0,350,Special Occasions Catering,Special Occasions Catering,10334 AURORA AVE N,98133,Seattle,(206) 527-1253,Caterer,III,others,10.781842783248672,15.0, , , , ," 
"
3846,-122.3335775,47.59217444,8189,358193,0,350,Specialty Concession C212H,T-Mobile Park,151 S ROYAL BROUGHAM WAY,98134,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3847,-122.3335775,47.59217444,8190,358194,0,350,Specialty Concession C222H,T-Mobile Park,151 S ROYAL BROUGHAM WAY,98134,Seattle,,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
3848,-122.3335775,47.59217444,8191,358195,0,350,Specialty/Pizza/Hot Dog U329,T-Mobile Park,151 S ROYAL BROUGHAM WAY,98134,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3849,-122.3272934,47.61669339,8192,358196,0,350,Speckled & Drake,Speckled & Drake,1355 E Olive WAY,98122,Seattle,,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
3850,-122.3507667,47.62395253,8193,358197,0,350,Spectra  Mccaw Hall / Grand Lobby Bistro,Spectra....Mccaw Hall,321 MERCER ST,98109,Seattle,,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
3851,-122.3507667,47.62395253,8194,358198,0,350,Spectra Mccaw Hall / 2Nd Tier Bistro,Spectra....Mccaw Hall,321 MERCER ST,98109,Seattle,,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
3852,-122.3507667,47.62395253,8195,358199,0,350,Spectra Mccaw Hall / Grand Lobby Barista,Spectra....Mccaw Hall,321 MERCER ST,98109,Seattle,,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
3853,-122.3507667,47.62395253,8196,358200,0,350,Spectra Mccaw Hall / Prelude Kitchen,Spectra....Mccaw Hall,321 MERCER ST,98109,Seattle,,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3854,-122.3507667,47.62395253,8197,358201,0,350,Spectra Mccaw Hall/Allen Room,Spectra....Mccaw Hall,321 MERCER ST,98109,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3855,-122.3507667,47.62395253,8198,358202,0,350,Spectra...Mc Caw Hall - Main Kitchen,Spectra....Mccaw Hall,321 MERCER ST,98109,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3856,-122.3507667,47.62395253,8199,358203,0,350,Spectra...Mccaw Hall /  First Tier Barista,Spectra....Mccaw Hall,321 MERCER ST,98109,Seattle,,Seating 13-50,I,restaurant,27.0,34.25, , , , ," 
"
3857,-122.2692181,47.51623243,8200,358204,0,350,Speed-E Mart,Speed-E Mart,9625 RENTON AVE S,98118,Seattle,(206) 725-7123,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
3858,-122.3627218,47.55167133,8203,358207,0,350,Spice On Curve Llc (Kc309) @ Route 845-629-5066,Spice On Curve Llc (Kc309),5604 DELRIDGE WAY SW,98106,Seattle,(845) 629-5066,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
3859,-122.382683,47.669679,8204,358208,0,350,Spice Waala,Spice Waala,2008 NW 56TH ST,98107,Seattle,(201) 661-0407,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3860,-122.312295,47.62166841,8205,358209,0,350,Spice Waala Llc,Spice Waala Llc,340 15TH AVE E,98112,Seattle,(201) 661-0407,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3861,-122.3436048,47.72503653,8208,358212,0,350,Spicy Style Of Sichuan,Spicy Style Of Sichuan,13200 AURORA AVE N STE D,98133,Seattle,(425) 241-5628,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3862,-122.3350641,47.6114613,8210,358214,0,350,Spin,Spin,1511 6TH AVE,98101,Seattle,(229) 828-8802,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3863,-122.3399337,47.60478742,8211,358215,0,350,Spirit Of Seattle,Argosy,1101 ALASKAN WAY 201,98101,Seattle,(206) 623-1445,Seating > 250,I,restaurant,250.0,34.25, , , , ," 
"
3864,-122.3869402,47.57363257,8213,358217,0,350,Spiro'S Pizza & Pasta,Spiro'S Pizza & Pasta,3401 CALIFORNIA AVE SW,98116,Seattle,(206) 932-5100,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3865,-122.3480583,47.61939936,8215,358219,0,350,Sport Restaurant And Bar,Sport Restaurant And Bar,140 4TH AVE N 130,98109,Seattle,(425) 456-0010,Seating 151-250,III,restaurant,201.0,34.25, , , , ," 
"
3866,-122.3336093,47.60972323,8216,358220,0,350,Sports Cafe @ Wac,Washington Athletic Club,1325 6TH AVE,98101,Seattle,(206) 464-3070,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3867,-122.3868657,47.58334424,8219,358223,0,350,Spring House Thai Kitchen & Pho,Spring House Thai Kitchen & Pho,2223 CALIFORNIA AVE SW,98116,Seattle,(206) 579-7543,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3868,-122.3160557,47.59969039,8224,358228,0,350,Springroll House Deli,Springroll House Deli,1221 S MAIN ST,98144,Seattle,(206) 328-0106,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3869,-122.34327,47.72339,8225,358229,0,350,Sprouts Farmers Market - Bakery Deli,Sprouts Farmers Market,13010 AURORA AVE,98133,Seattle,(480) 814-8016,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3870,-122.34327,47.72339,8226,358230,0,350,Sprouts Farmers Market - Deli Island,Sprouts Farmers Market,13010 AURORA AVE,98133,Seattle,(480) 814-8016,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3871,-122.34327,47.72339,8227,358231,0,350,Sprouts Farmers Market - Grocery/Produce,Sprouts Farmers Market,13010 AURORA AVE,98133,Seattle,(480) 814-8016,Grocery Store-no seating,II,grocery,38.68339436083043,18.75, , , , ," 
"
3872,-122.34327,47.72339,8228,358232,0,350,Sprouts Farmers Market - Meat/Seafood,Sprouts Farmers Market,13010 AURORA AVE,98133,Seattle,(480) 814-8016,Meat/Sea Food,III,grocery,38.68339436083043,18.75, , , , ," 
"
3873,-122.303043,47.612758,8231,358235,0,350,Squirrel Chops,Squirrel Chops,2201 E UNION ST,98122,Seattle,(206) 850-8082,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3874,-122.31141,47.68775305,8232,358236,0,350,Sr Villa Mexican Restaurant,Sr Villa Mexican Restaurant,8064 LAKE CITY WAY NE,98115,Seattle,(206) 517-5660,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
3875,-122.3870331,47.5742695,8233,358237,0,350,Srivilai Thai Cuisine,Srivilai Thai Cuisine,3247 CALIFORNIA AVE SW,98116,Seattle,(206) 734-0086,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3876,-122.2810508,47.51222694,8235,358239,0,350,Ssp America Seattle Commissary,Ssp America Seattle Commissary,9844 40TH AVE S,98118,Seattle,(703) 723-7264,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
3877,-122.3756148,47.67142795,8236,358240,0,350,St Alphonsus,St Alphonsus,5816 15TH AVE NW,98107,Seattle,(206) 784-6464,Non-Profit Institution,III,grocery,38.68339436083043,18.75, , , , ," 
"
3878,-122.3441608,47.68311099,8237,358241,0,350,St Andrews Bar,St Andrews Bar,7406 AURORA AVE N,98103,Seattle,(206) 300-9974,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
3879,-122.3581377,47.63110509,8238,358242,0,350,St Anne School Kitchen,St Anne School,101 W LEE ST,98119,Seattle,(206) 282-3538,Non-Profit Institution,III,grocery,38.68339436083043,18.75, , , , ," 
"
